id,name,yearpublished,rank,bayesaverage,average,usersrated,is_expansion,abstracts_rank,cgs_rank,childrensgames_rank,familygames_rank,partygames_rank,strategygames_rank,thematic_rank,wargames_rank
37628,Haggis,2010,1160,6.53868,7.01568,4634,0,,,,,,666,,
168917,"Smash Up: Pretty Pretty Smash Up",2015,1161,6.53835,7.22828,3648,0,,,,,,675,,
16992,Tsuro,2005,1162,6.53813,6.66762,28900,0,118,,,412,,,,
163154,"Falling Sky: The Gallic Revolt Against Caesar",2016,1163,6.53749,7.80517,1850,0,,,,,,,,56
276042,"Conspiracy: Abyss Universe",2019,1164,6.53724,7.21942,3393,0,,,,298,,,,
157809,"Nations: The Dice Game",2014,1165,6.53694,6.93306,5731,0,,,,329,,688,,
207691,"Railroad Revolution",2016,1166,6.53612,7.32372,2842,0,,,,,,624,,
165838,"Space Hulk (Fourth Edition)",2014,1167,6.53453,7.94005,1853,0,,,,,,,171,
324090,"Scarface 1920",2023,1168,6.53405,7.99139,1862,0,,,,,,607,198,
284108,Pictures,2019,1169,6.53383,7.22251,3256,0,,,,295,46,,,
131646,"Merchant of Venus (Second Edition)",2012,1170,6.53368,7.1282,3903,0,,,,,,662,234,
191231,"Via Nebula",2016,1171,6.53319,7.01897,4668,0,,,,324,,684,,
281194,"Flick of Faith",2019,1172,6.53106,7.34071,2885,0,,,,304,,,,
127518,"A Distant Plain",2013,1173,6.52934,7.82287,1786,0,,,,,,,,42
175199,Mottainai,2015,1174,6.52919,7.04192,4403,0,,,,,,669,,
21523,"Runebound: Second Edition",2005,1175,6.52903,6.89335,8120,0,,,,,,,305,
206051,Insider,2016,1176,6.52896,7.04566,4414,0,,,,,59,,,
69779,"Polis: Fight for the Hegemony",2012,1177,6.52855,7.51274,2391,0,,,,,,618,,94
223750,Hardback,2018,1178,6.52814,7.15654,3585,0,,,,314,,665,,
368017,"Point City",2023,1179,6.52718,7.2252,3284,0,,,,300,,,,
130176,"Tales & Games: The Hare & the Tortoise",2011,1180,6.52711,7.07358,4218,0,,,,319,,,,
171233,"The Big Book of Madness",2015,1181,6.52697,6.88619,6960,0,,,,,,746,,
122522,"Smash Up",2012,1182,6.52697,6.70155,27551,0,,,,435,,840,,
161866,"Zombicide Season 3: Rue Morgue",2015,1183,6.52588,7.49545,2793,0,,,,,,,211,
360265,Sabika,2022,1184,6.52543,7.75371,1913,0,,,,,,603,,
194880,"Dream Home",2016,1185,6.52494,6.8649,7384,0,,,,357,,,,
256589,"Rallyman: GT",2020,1186,6.52469,7.14437,4236,0,,,,,,,290,
230933,Merlin,2017,1187,6.5244,7.14082,3715,0,,,,,,667,,
136991,"Loony Quest",2015,1188,6.52309,6.8738,6589,0,,,,349,,,,
158275,"Marvel Dice Masters: Uncanny X-Men",2014,1189,6.52245,7.14393,3811,0,,46,,,,,,
91536,Quarriors!,2011,1190,6.52194,6.73265,13933,0,,,,,,785,,
301767,"Mysterium Park",2020,1191,6.52191,7.03813,4686,0,,,,338,,,291,
198454,"When I Dream",2016,1192,6.52147,6.94475,5786,0,,,,,70,,,
6830,Zendo,2001,1193,6.52145,7.19988,3279,0,32,,,,,,,
72225,CO₂,2012,1194,6.52086,7.09787,3940,0,,,,,,664,,
181796,"The Prodigals Club",2015,1195,6.5206,7.29085,2868,0,,,,,,648,,
55427,"Mr. Jack in New York",2009,1196,6.51919,7.18597,3553,0,,,,,,683,,
35052,"Axis & Allies Anniversary Edition",2008,1197,6.51863,7.44984,3078,0,,,,,,,,125
160018,"Smash Up: Monster Smash",2014,1198,6.5186,7.26482,3293,0,,,,320,,694,,
242722,"Here I Stand: 500th Anniversary Edition",2017,1199,6.51747,8.49071,1186,0,,,,,,,,7
97903,"Terror in Meeple City",2013,1200,6.51697,6.82498,7589,0,,,,371,,,,
284936,Café,2020,1201,6.51685,7.23397,3278,0,41,,,,,695,,
387780,"Rats of Wistar",2023,1202,6.51666,7.60151,2123,0,,,,,,623,,
273477,Obscurio,2019,1203,6.51543,7.10358,4059,0,,,,341,,,,
104363,"Rex: Final Days of an Empire",2012,1204,6.51535,7.04053,4517,0,,,,,,705,265,
302098,"Chronicles of Crime: 1900",2021,1205,6.51485,7.92073,2008,0,,,,,,,182,
207243,"The City of Kings",2018,1206,6.5147,7.4794,2580,0,,,,,,668,208,
145639,Coconuts,2013,1207,6.51444,7.02677,4542,0,,,15,334,,,,
24068,"Shadow Hunters",2005,1208,6.51428,6.82516,8960,0,,,,,92,,,
129736,"Cockroach Poker Royal",2012,1209,6.5125,7.0489,4290,0,,,,,66,,,
22825,"Tide of Iron",2007,1210,6.51236,7.20168,3868,0,,,,,,,,212
221,Ikusa,1986,1211,6.51196,7.02999,5274,0,,,,,,,310,265
95103,"Fortune and Glory: The Cliffhanger Game",2011,1212,6.51119,7.12488,4090,0,,,,,,,246,
232918,Fallout,2017,1213,6.50859,6.92775,8159,0,,,,,,,327,
145371,"Three Kingdoms Redux",2014,1214,6.50702,7.85859,1663,0,,,,,,599,,
1822,"Wilderness War",2001,1215,6.50597,7.70139,1927,0,,,,,,,,51
60,Vinci,1999,1216,6.50585,7.06669,4064,0,,,,,,697,,
206931,Encore!,2016,1217,6.50583,6.94159,5320,0,,,,351,,,,
296108,"Terraforming Mars: The Dice Game",2023,1218,6.50576,7.31649,3060,0,,,,,,685,,
252752,"Genotype: A Mendelian Genetics Game",2021,1219,6.50566,7.46809,2338,0,,,,,,650,,
141423,"Dead Men Tell No Tales",2015,1220,6.50547,7.10563,3992,0,,,,,,728,262,
340677,"Bad Company",2021,1221,6.50536,7.29365,2868,0,,,,310,,,,
17329,"Animal Upon Animal",2005,1222,6.50477,6.77831,8679,0,,,25,,,,,
173090,"The Game",2015,1223,6.50425,6.71202,12397,0,,,,402,,,,
18100,China,2005,1224,6.5032,6.98154,4515,0,,,,,,706,,
1608,Ambush!,1983,1225,6.50277,7.5099,2394,0,,,,,,,,85
85897,"Thunderstone: Dragonspire",2011,1226,6.50228,7.32116,2733,0,,,,,,678,221,
222514,"Batman: Gotham City Chronicles",2019,1227,6.50207,7.61663,2651,0,,,,,,,215,
310448,"Zombie Teenz Evolution",2020,1228,6.50192,7.65148,1973,0,,,,291,,,,
360692,Septima,2023,1229,6.50165,7.43006,2598,0,,,,,,677,,
229265,Wendake,2017,1230,6.50043,7.47064,2290,0,,,,,,647,,
142326,"Eight-Minute Empire: Legends",2013,1231,6.50041,6.91445,5284,0,,,,358,,726,,
91080,"Andean Abyss",2012,1232,6.50035,7.60619,2026,0,,,,,,,,77
352574,"Fit to Print",2023,1233,6.49976,7.39459,2530,0,,,,316,,,,
359152,"Marvel: Remix",2022,1234,6.49976,7.3796,2448,0,,,,303,,,,
328908,"The Initiative",2021,1235,6.49959,7.55233,2259,0,,,,309,,,210,
327,"Loopin' Louie",1992,1236,6.49848,6.74337,9588,0,,,27,,,,,
322622,Floriferous,2021,1237,6.49766,7.47442,2270,0,,,,296,,,,
354544,"Unmatched: Houdini vs. The Genie",2022,1238,6.49737,8.25423,1333,0,,,,,,640,,
1301,Netrunner,1996,1239,6.49725,7.4408,2476,0,,31,,,,,,
176544,Automania,2015,1240,6.49658,7.32022,2547,0,,,,,,656,,
278,"Catan Card Game",1996,1241,6.49644,6.70365,14233,0,,,,,,815,,
351526,Encyclopedia,2022,1242,6.49587,7.39527,2588,0,,,,,,682,,
274124,"Northgard: Uncharted Lands",2022,1243,6.4957,7.64954,2289,0,,,,,,673,,
37836,"Julius Caesar: Caesar, Pompey, and the Roman Civil War",2010,1244,6.49479,7.78484,1734,0,,,,,,,,46
245422,"Werewords Deluxe Edition",2018,1245,6.49458,7.53793,2076,0,,,,,36,,,
45986,Stronghold,2009,1246,6.49409,7.12086,3494,0,,,,,,696,,
271869,"Sushi Roll",2019,1247,6.49323,7.00925,4305,0,,,,350,,,,
284121,"Uprising: Curse of the Last Emperor",2021,1248,6.4929,8.4,1276,0,,,,,,616,,
397385,"Pirates of Maracaibo",2023,1249,6.49108,7.99856,1443,0,,,,,,,,
551,"Battle Cry",1999,1250,6.49092,7.16164,3544,0,,,,,,,,192
5737,Domaine,2003,1251,6.4909,6.98417,4540,0,,,,,,721,,
234669,"Legacy of Dragonholt",2017,1252,6.48954,7.20031,3277,0,,,,,,,237,
354,"Stick 'Em",1993,1253,6.48874,7.04733,3775,0,,,,,,710,,
295262,"Sniper Elite: The Board Game",2022,1254,6.48865,7.79804,1718,0,,,,,,661,,123
163642,"Chimera Station",2017,1255,6.48804,7.20805,2971,0,,,,,,681,,
143884,"Machi Koro",2012,1256,6.48802,6.60116,33798,0,,,,448,,,,
418059,"SETI: Search for Extraterrestrial Intelligence",2024,1257,6.48717,8.33041,1236,0,,,,,,609,,
183571,"Deep Space D-6",2015,1258,6.48675,7.16169,3627,0,,,,,,,275,
71671,Yggdrasil,2011,1259,6.48536,7.03632,4027,0,,,,,,727,287,
89409,"BattleCON: War of Indines",2012,1260,6.48524,7.64082,1956,0,,,,,,680,,
375651,"That's Not a Hat",2023,1261,6.48521,7.11563,3489,0,,,,,61,,,
244049,"Forum Trajanum",2018,1262,6.48519,7.21216,2978,0,,,,,,687,,
299317,"Aeon's End: Outcasts",2020,1263,6.48485,8.51824,1092,0,,,,,,600,,
152162,Diamonds,2014,1264,6.48463,6.87375,5567,0,,,,368,,,,
213266,"Circle the Wagons",2017,1265,6.48461,7.0573,3726,0,,,,348,,,,
302425,"Unlock!: Mythic Adventures",2020,1266,6.48371,7.69498,1711,0,,,,290,,,173,
154246,"La Isla",2014,1267,6.48304,6.86735,5686,0,,,,369,,742,,
197070,"Massive Darkness",2017,1268,6.48183,7.11397,4841,0,,,,,,,296,
833,"For the People",1998,1269,6.48109,7.7909,1742,0,,,,,,,,45
44163,"Power Grid: Factory Manager",2009,1270,6.481,6.84051,6068,0,,,,,,747,,
347137,"Chronicles of Avel",2021,1271,6.4808,7.5648,2272,0,,,7,339,,,,
183880,"Risk: Star Wars Edition",2015,1272,6.48043,6.99787,4329,0,,,,,,,283,
164265,Witness,2014,1273,6.4803,7.24062,2759,0,,,,,47,,230,
66837,"1862: Railway Mania in the Eastern Counties",2013,1274,6.48006,8.21708,1211,0,,,,,,596,,
135382,"Shadowrun: Crossfire",2014,1275,6.4798,7.10434,3725,0,,,,,,,273,
216092,"Unlock!: Escape Adventures – Squeek & Sausage",2017,1276,6.47913,7.15703,3055,0,,,,,,,226,
156091,"Sons of Anarchy: Men of Mayhem",2014,1277,6.47781,7.24114,2995,0,,,,,,,253,
256606,"Spirits of the Wild",2018,1278,6.47766,7.34481,2615,0,,,,330,,,,
244536,"Tiny Epic Zombies",2018,1279,6.47744,6.95381,5601,0,,,,,,,338,
207336,Honshū,2016,1280,6.47735,6.8998,5174,0,,,,378,,,,
188547,"Maximum Apocalypse",2018,1281,6.4768,7.51651,2424,0,,,,,,,242,
82168,"Escape from the Aliens in Outer Space",2010,1282,6.47657,6.92451,5084,0,,,,,,774,309,
257518,"Claustrophobia 1643",2019,1283,6.47511,8.00572,1543,0,,,,,,,177,
282954,Paris,2020,1284,6.47507,7.24198,2855,0,,,,,,707,,
140933,Blueprints,2013,1285,6.47353,6.79301,6905,0,,,,396,,,,
368432,"The Fox Experiment",2023,1286,6.47347,7.35345,2378,0,,,,,,701,,
233961,Claim,2017,1287,6.47338,6.92397,5135,0,,,,383,,,,
104020,Vanuatu,2011,1288,6.47306,7.22065,2805,0,,,,,,691,,
221318,"Whistle Stop",2017,1289,6.47258,7.05459,3659,0,,,,,,725,,
124,"Primordial Soup",1997,1290,6.47257,6.92364,4738,0,,,,,,738,,
313010,"Cosmic Encounter: 42nd Anniversary Edition",2018,1291,6.47196,8.17421,1374,0,,,,,,689,,
246761,Cahoots,2018,1292,6.47184,7.11933,3374,0,,,,355,,,,
184151,"Legend of the Five Rings: The Card Game",2017,1293,6.4713,7.35402,2850,0,,47,,,,,,
8989,Hansa,2004,1294,6.47128,6.88149,5219,0,,,,,,744,,
340325,Vagrantsong,2022,1295,6.47127,7.50059,2215,0,,,,,,693,212,
253608,18Chesapeake,2020,1296,6.47082,7.6659,1723,0,,,,,,645,,
67492,"Battles of Westeros",2010,1297,6.47046,7.23993,3031,0,,,,,,,266,207
1634,"Warhammer Quest",1995,1298,6.47013,7.49726,2551,0,,,,,,,232,
94246,"1812: The Invasion of Canada",2012,1299,6.46978,7.33333,2421,0,,,,,,702,,126
192074,"Odin's Ravens (Second Edition)",2016,1300,6.46921,7.00338,4260,0,,,,380,,,,
43443,"Castle Panic",2009,1301,6.46912,6.65295,16438,0,,,,455,,,,
159473,"Quartermaster General",2014,1302,6.46892,7.27693,2774,0,,,,,,720,,157
137297,"Rise of Augustus",2013,1303,6.46886,6.72928,8352,0,,,,409,,,,
240855,"Lockup: A Roll Player Tale",2019,1304,6.46818,7.34571,2457,0,,,,,,698,,
200853,Habitats,2016,1305,6.46793,7.36258,2309,0,,,,326,,,,
226520,"Exit: The Game – The Sinister Mansion",2018,1306,6.46769,7.24668,2676,0,,,,,,,227,
314088,Agropolis,2021,1307,6.46686,7.32296,2417,0,,,,,,703,,
353470,"Star Wars: Jabba's Palace – A Love Letter Game",2022,1308,6.46667,7.22491,2835,0,,,,347,,,,
311715,"Mini Rogue",2020,1309,6.46667,7.37099,2694,0,,,,,,,289,
128721,Crisis,2016,1310,6.46661,7.48586,2080,0,,,,,,674,,
332386,Brew,2021,1311,6.46647,7.06562,3897,0,,,,,,758,,
387378,"MLEM: Space Agency",2024,1312,6.46495,7.18957,3072,0,,,,354,,,,
297985,"Battle Line: Medieval",2017,1313,6.46389,7.64411,1807,0,,,,,,679,,
268620,Similo,2019,1314,6.46388,6.81802,6247,0,,,,398,,,,
257614,"Tussie Mussie",2019,1315,6.46375,6.92981,4686,0,,,,384,,,,
22141,"Cleopatra and the Society of Architects",2006,1316,6.46374,6.80419,6617,0,,,,403,,782,,
27364,"Caylus Magna Carta",2007,1317,6.46315,6.88814,4995,0,,,,,,755,,
1115,Poker,1810,1318,6.46302,6.71071,11279,0,,,,,,855,,
68264,"No Retreat! The Russian Front",2011,1319,6.46297,7.74834,1724,0,,,,,,,,54
195162,"Plague Inc.: The Board Game",2017,1320,6.46221,7.35789,3371,0,,,,,,800,,
105,"Colossal Arena",1997,1321,6.46216,6.76145,7309,0,,,,419,,792,,
13823,"Fairy Tale",2004,1322,6.46125,6.70463,8956,0,,,,424,,810,,
302388,"Back to the Future: Back in Time",2020,1323,6.4612,7.21121,3027,0,,,,,,,267,
291859,Riftforce,2021,1324,6.46112,7.25954,2780,0,,53,,,,,,
180899,"Ponzi Scheme",2015,1325,6.46101,7.14458,3037,0,,,,,,719,,
121410,"Steam Park",2013,1326,6.45989,6.82492,6042,0,,,,400,,,,
206915,"Tempel des Schreckens",2016,1327,6.45944,7.20244,2924,0,,,,,62,,,
358320,"Sleeping Gods: Distant Skies",2023,1328,6.45899,8.53346,1094,0,,,,,,,175,
335212,"Sentinels of the Multiverse: Definitive Edition",2022,1329,6.45807,8.26279,1291,0,,,,,,,192,
34084,"Witch's Brew",2008,1330,6.45769,7.00667,3864,0,,,,367,,733,,
301257,"Maglev Metro",2021,1331,6.45716,7.22535,2742,0,,,,,,714,,
123570,Strike,2012,1332,6.45694,6.95593,4366,0,,,,385,74,,,
171879,Kraftwagen,2015,1333,6.4563,7.22867,2660,0,,,,,,709,,
362986,"Tribes of the Wind",2022,1334,6.45629,7.37074,2372,0,,,,336,,713,,
251412,"On Tour",2019,1335,6.45629,6.85829,5431,0,,,,397,,,,
298638,"Sheriff of Nottingham: 2nd Edition",2020,1336,6.45592,7.24902,2985,0,,,,365,63,,,
350636,"Unlock!: Game Adventures",2021,1337,6.45582,7.93344,1370,0,,,,,,,167,
16395,"Blokus Duo",2005,1338,6.45501,6.82733,5859,0,59,,,,,,,
126100,"Mythos Tales",2016,1339,6.45476,7.35085,2459,0,,,,,,,233,
298102,"Roll Camera!: The Filmmaking Board Game",2021,1340,6.45413,7.44781,2208,0,,,,,,,244,
151007,"Pathfinder Adventure Card Game: Skull & Shackles – Base Set",2014,1341,6.45407,7.28181,2718,0,,43,,,,,248,
327711,"It's a Wonderful Kingdom",2021,1342,6.454,7.17147,3081,0,,,,,,735,,
527,GIPF,1996,1343,6.45382,7.08185,3365,0,36,,,,,,,
309110,"Food Chain Island",2020,1344,6.45352,7.22284,2781,0,,,,362,,,,
102548,"Dungeon Fighter",2011,1345,6.45123,6.80197,6889,0,,,,,94,,,
228660,"Betrayal at Baldur's Gate",2017,1346,6.45099,7.07823,4288,0,,,,,,,343,
173101,"Council of 4",2015,1347,6.45082,7.12832,3078,0,,,,,,730,,
272380,SHŌBU,2019,1348,6.45018,7.51123,2021,0,20,,,,,,,
338628,Trails,2021,1349,6.44995,7.06245,3746,0,,,,386,,,,
182694,"Watson & Holmes",2015,1350,6.44952,7.25837,2646,0,,,,,,,251,
149155,"Dead Man's Draw",2015,1351,6.44799,6.8536,5807,0,,,,418,,,,
341530,"Super Mega Lucky Box",2021,1352,6.44745,7.05164,3464,0,,,,370,,,,
17396,Manoeuvre,2008,1353,6.44607,7.28687,2470,0,,,,,,,,150
226518,"Exit: The Game – The Sunken Treasure",2017,1354,6.44598,7.03695,3555,0,,,,374,,,276,
35815,"A Touch of Evil: The Supernatural Game",2008,1355,6.44554,6.98106,4687,0,,,,,,,307,
174660,"New York 1901",2015,1356,6.44536,6.78847,6394,0,,,,417,,,,
8045,"Princes of the Renaissance",2003,1357,6.44479,7.30988,2346,0,,,,,,711,,
91873,Strasbourg,2011,1358,6.4443,7.16426,2770,0,,,,,,718,,
298371,"Wild Space",2020,1359,6.44381,7.16726,2886,0,,,,364,,,,
284778,"Unmatched: Jurassic Park – Dr. Sattler vs. T. Rex",2022,1360,6.4432,8.04597,1385,0,,,,,,700,,
230085,Agra,2017,1361,6.44291,7.29355,2474,0,,,,,,716,,
269595,Copenhagen,2019,1362,6.4428,6.96254,4098,0,,,,390,,,,
152470,"Fief: France 1429",2015,1363,6.44247,7.42778,2326,0,,,,,,723,,
288169,"The Fox in the Forest Duet",2020,1364,6.44158,7.00759,3699,0,,,,382,,,,
25643,Arkadia,2006,1365,6.4415,6.91406,4387,0,,,,,,769,,
165986,Royals,2014,1366,6.4413,7.17605,2801,0,,,,363,,737,,
187377,"Vikings Gone Wild",2017,1367,6.44073,7.10279,3744,0,,,,,,802,,
371433,Terrorscape,2023,1368,6.44016,8.28081,1406,0,,,,,,,220,
231484,"Carnival of Monsters",2019,1369,6.44009,7.23237,2866,0,,,,376,,,,
121297,Fleet,2012,1370,6.4395,6.82865,5319,0,,,,,,789,,
238638,Castell,2018,1371,6.43941,7.4066,2043,0,,,,,,708,,
30381,Hamburgum,2007,1372,6.43907,7.04921,3273,0,,,,,,739,,
191597,"Dale of Merchants 2",2016,1373,6.43831,7.29127,2488,0,,,,359,,740,,
396989,Evenfall,2023,1374,6.4379,7.72253,1632,0,,,,,,686,,
154386,"Medieval Academy",2014,1375,6.4376,6.93289,4081,0,,,,391,,,,
147303,"Carcassonne: South Seas",2013,1376,6.4376,7.0566,3492,0,,,,387,,,,
295785,"Euthia: Torment of Resurrection",2021,1377,6.43672,8.59285,1410,0,,,,,,704,,
159504,"Folklore: The Affliction",2017,1378,6.43653,7.66452,2170,0,,,,,,,229,
41916,"The Magic Labyrinth",2009,1379,6.43537,6.81225,6268,0,,,22,431,,,,
123955,"Thunderbolt Apache Leader",2012,1380,6.43512,8.02297,1385,0,,,,,,,,48
42910,Peloponnes,2009,1381,6.43469,7.10142,2941,0,,,,,,736,,
183006,Qwinto,2015,1382,6.43456,6.98992,3657,0,,,,393,,,,
16986,Ubongo,2003,1383,6.4343,6.68166,9668,0,,,,457,,,,
256997,"Perseverance: Castaway Chronicles – Episodes 1 & 2",2022,1384,6.43426,7.71923,1716,0,,,,,,692,,
223855,Sentient,2017,1385,6.43379,7.19303,2675,0,,,,,,732,,
137649,"Level 7 [Omega Protocol]",2013,1386,6.43346,7.42182,2165,0,,,,,,745,235,
339958,Gutenberg,2021,1387,6.43322,7.30956,2356,0,,,,,,724,,
25821,"The Werewolves of Miller's Hollow",2001,1388,6.43321,6.68838,11959,0,,,,,125,,,
219101,"Pavlov's House",2018,1389,6.4332,7.88496,1497,0,,,,,,,,69
104347,"Santiago de Cuba",2011,1390,6.43318,6.88581,4616,0,,,,407,,796,,
12995,"Dungeon Twister",2004,1391,6.43302,6.81035,6068,0,,,,,,831,,
1540,BattleTech,1985,1392,6.43297,7.09586,3626,0,,,,,,,326,284
42452,Rattus,2010,1393,6.43277,6.77423,6143,0,,,,429,,813,,
165872,"Liberty or Death: The American Insurrection",2016,1394,6.43246,7.76064,1602,0,,,,,,,,70
83195,"Ghost Blitz",2010,1395,6.43241,6.71015,9670,0,,,,454,108,,,
268586,"6 nimmt! 25 Jahre",2019,1396,6.4304,7.30449,2449,0,,,,366,60,,,
302524,"Super-Skill Pinball: 4-Cade",2020,1397,6.43022,7.07426,3188,0,,,,392,,,,
10,Elfenland,1998,1398,6.42951,6.67629,9041,0,,,,458,,,,
19100,Hacienda,2005,1399,6.42917,6.918,4221,0,,,,,,776,,
85256,"Timeline: Inventions",2010,1400,6.42744,6.69502,8505,0,,,,453,,,,
377470,Sail,2023,1401,6.42684,7.3913,2049,0,,,,353,,,,
160610,Thunderbirds,2015,1402,6.42628,7.54072,2000,0,,,,,,,247,
271615,"The Quest for El Dorado: The Golden Temples",2019,1403,6.42626,7.65312,1662,0,,,,340,,,,
61692,"Axis & Allies: Europe 1940",2010,1404,6.42609,7.57742,2331,0,,,,,,,,144
247236,"Duelosaur Island",2018,1405,6.426,7.0382,3429,0,,,,,,784,,
164338,"The Golden Ages",2014,1406,6.42532,7.25267,2423,0,,,,,,729,,
310632,"Dice Miner",2021,1407,6.42515,7.28634,2439,0,,,,375,,,,
291962,"Paper Dungeons: A Dungeon Scrawler Game",2020,1408,6.42493,7.14429,3020,0,,,,395,,,,
131014,"Carcassonne: Winter Edition",2012,1409,6.42476,7.48995,1968,0,,,,356,,,,
50768,Ninjato,2011,1410,6.42379,7.15844,2739,0,,,,,,748,,
218421,"Street Masters",2018,1411,6.42373,7.93058,1424,0,,,,,,,190,
255674,"Imhotep: The Duel",2018,1412,6.42355,7.06417,3141,0,,,,388,,779,,
355433,boop.,2022,1413,6.42343,7.11186,3201,0,63,,,423,,,,
157526,Viceroy,2014,1414,6.42145,6.78545,5696,0,,,,,,822,,
39953,"A Game of Thrones: The Card Game",2008,1415,6.42138,6.80694,6303,0,,75,,,,863,,
134253,"Hostage Negotiator",2015,1416,6.42111,6.79106,6024,0,,,,,,,352,
855,Java,2000,1417,6.42075,7.00668,3488,0,,,,,,764,,
2842,TransAmerica,2001,1418,6.42057,6.68706,8295,0,,,,461,,,,
9220,Saboteur,2004,1419,6.42049,6.54392,33521,0,,,,521,143,,,
264982,Coloma,2019,1420,6.42036,7.3275,2227,0,,,,,,731,,
283294,"Yukon Airways",2019,1421,6.41964,7.3319,2230,0,,,,,,734,,
344258,"That Time You Killed Me",2021,1422,6.41949,7.42497,2082,0,35,,,,,,,
18258,"Mission: Red Planet",2005,1423,6.41943,6.87896,4278,0,,,,,,805,,
243759,"Hellboy: The Board Game",2019,1424,6.41793,7.75073,1993,0,,,,,,,241,
299121,"Machina Arcana (Second/Third Edition)",2019,1425,6.41782,7.93308,1498,0,,,,,,754,204,
204836,"Escape Room: The Game",2016,1426,6.41767,6.89776,4255,0,,,,421,,,,
113873,"The Hunters: German U-Boats at War, 1939-43",2013,1427,6.41725,7.73082,1803,0,,,,,,,,80
191876,Ulm,2016,1428,6.41712,7.01196,3381,0,,,,,,777,,
177802,"Smash Up: It's Your Fault!",2016,1429,6.41707,7.48108,2047,0,,,,373,,761,,
350205,"Horseless Carriage",2023,1430,6.417,7.8085,1430,0,,,,,,690,,
312267,"Star Wars: Unlock!",2020,1431,6.41643,7.05156,3065,0,,,,394,,,282,
202077,"Deep Madness",2018,1432,6.41482,7.83062,2033,0,,,,,,,243,
1261,Medina,2001,1433,6.41457,7.01714,3253,0,42,,,,,772,,
826,Cartagena,2000,1434,6.41433,6.68204,7998,0,,,,465,,,,
119591,Rialto,2013,1435,6.4142,6.89865,4067,0,,,,,,797,,
159503,"The Captain Is Dead",2014,1436,6.41302,7.07055,3393,0,,,,,,839,337,
287938,"Kitchen Rush (Revised Edition)",2019,1437,6.41247,7.46878,1908,0,,,,360,,,271,
202583,"Rise of Tribes",2018,1438,6.41124,7.09764,3151,0,,,,,,807,,
224821,"One Deck Dungeon: Forest of Shadows",2017,1439,6.40938,7.09146,3236,0,,,,441,,,308,
132372,Guildhall,2012,1440,6.40937,6.88379,4178,0,,,,425,,811,,
38159,"Ultimate Werewolf: Ultimate Edition",2008,1441,6.40926,6.95515,4124,0,,,,,81,,,
241477,Karak,2017,1442,6.40909,7.18879,3214,0,,,11,432,,,,
316858,CloudAge,2020,1443,6.40826,7.2128,2517,0,,,,,,760,,
4099,Keythedral,2002,1444,6.40745,7.04187,3028,0,,,,,,768,,
205716,"New Angeles",2016,1445,6.40736,7.05545,3311,0,,,,,,816,,
369646,"Disney Lorcana",2023,1446,6.40711,7.31217,2364,0,,61,,,,,,
330038,Llamaland,2021,1447,6.40703,7.2833,2302,0,,,,377,,,,
219100,"UBOOT: The Board Game",2019,1448,6.40655,7.57388,2128,0,,,,,,,281,198
7805,"Fearsome Floors",2003,1449,6.40632,6.66604,8338,0,,,,478,,,,
300442,"Trekking the World",2020,1450,6.40596,7.08423,3115,0,,,,414,,,,
366162,"Clever 4Ever",2022,1451,6.40568,7.6748,1574,0,,,,342,,,,
230,"Merchant of Venus",1988,1452,6.40559,7.13783,2779,0,,,,,,780,,
342562,"ROVE: Results-Oriented Versatile Explorer",2021,1453,6.40554,7.55271,1748,0,,,,379,,765,,
1159,Evo,2001,1454,6.40549,6.85957,4494,0,,,,442,,823,,
199383,Calimala,2017,1455,6.40544,7.20696,2427,0,,,,,,756,,
339906,"The Hunger",2021,1456,6.40328,7.05919,3328,0,,,,430,,830,,
225244,"Ticket to Ride: Germany",2017,1457,6.40206,7.5903,1794,0,,,,361,,,,
151771,"La Cosa Nostra",2014,1458,6.40193,7.58228,1814,0,,,,,,,279,
249746,"Nanty Narking",2019,1459,6.40145,7.47932,1923,0,,,,,,759,274,
394106,"Everdell Farshore",2023,1460,6.40105,7.90917,1381,0,,,,345,,,,
2507,Liberté,1998,1461,6.40097,7.11351,2738,0,,,,,,767,,
143405,Sylvion,2015,1462,6.40088,7.04972,3201,0,,,,,,812,,
403441,"Windmill Valley",2024,1463,6.40067,7.80764,1424,0,,,,,,715,,
272533,"Kingdom Rush: Rift in Time",2020,1464,6.40059,7.33486,2335,0,,,,,,801,,
23094,"Planet Steam",2008,1465,6.39995,7.09209,2918,0,,,,,,783,,
335609,TEN,2021,1466,6.3995,7.05528,3116,0,,,,413,,,,
232988,"The Castles of Burgundy: The Dice Game",2017,1467,6.39678,6.86838,4166,0,,,,439,,,,
111124,"Dark Moon",2011,1468,6.39665,6.97499,3464,0,,,,,,,322,
299252,"Here to Slay",2020,1469,6.39641,6.89607,6683,0,,,,548,159,,,
394,Kahuna,1998,1470,6.39629,6.61164,9909,0,98,,,,,,,
358504,"Betrayal at House on the Hill: 3rd Edition",2022,1471,6.39549,7.3401,2571,0,,,,,,,372,
204505,Museum,2019,1472,6.39504,7.16851,2702,0,,,,428,,,,
163474,V-Sabotage,2016,1473,6.39418,7.69267,1755,0,,,,,,,249,176
257769,"Walking in Burano",2018,1474,6.39361,7.09112,2912,0,,,,416,,,,
318472,"Blood Bowl: Second Season Edition",2020,1475,6.39358,8.50842,1008,0,,,,,,806,,
